UNITID,E2011
195793,26
195793,26
195809,23737
195809,17289
195809,6448
195845,1134
195845,1134
195924,671
195924,671
195933,1705
195933,1705
195988,2401
195988,2401
196006,4241
196006,4241
196015,4671
196015,4671
196024,3717
196024,3717
196033,2988
196033,2988
196042,9524
196042,9524
196051,4175
196051,4175
196060,20035
196060,14673
196060,5362
196079,16203
196079,12759
196079,3444
196088,32412
196088,21686
196088,10726
196097,29576
196097,19286
196097,10290
196103,2939
196103,2345
196103,594
196112,3349
196112,2477
196112,872
196121,9825
196121,8094
196121,1731
196130,15142
196130,11286
196130,3856
196149,8448
196149,6866
196149,1582
196158,6254
196158,5727
196158,527
196167,6206
196167,5897
196167,309
196176,9137
196176,7292
196176,1845
196185,6862
196185,6644
196185,218
196194,9770
196194,8394
196194,1376
196200,5031
196200,4326
196200,705
196219,5070
196219,4942
196219,128
196228,305
196228,305
196237,5405
196237,5200
196237,205
196246,7454
196246,6662
196246,792
196255,1880
196255,441
196255,1439
196264,24904
196264,23459
196264,1445
196291,2089
196291,1853
196291,236
196307,1635
196307,336
196307,1299
196389,805
196389,778
196389,27
196413,31780
196413,24399
196413,7381
196431,338
196431,338
196440,28
196440,21
196440,7
196468,6535
196468,6535
196477,6907
196477,6907
196565,8729
196565,8729
196583,209
196583,209
196592,19687
196592,9593
196592,10094
196653,1961
196653,1961
196680,39401
196680,37656
196680,1745
196699,4994
196699,4994
196857,4090
196857,4090
196866,2260
196866,2260
196884,253
196884,253
197018,1665
197018,1489
197018,176
197027,1071
197027,1043
197027,28
197036,4728
197036,4728
197045,4385
197045,3126
197045,1259
197081,752
197081,752
197133,2672
197133,2672
197142,572
197142,572
197151,4669
197151,4033
197151,636
197197,2387
197197,1905
197197,482
197221,80
197221,80
197230,573
197230,573
197285,1824
197285,1824
197294,23080
197294,23080
197337,147
197337,147
197522,705
197522,705
197531,639
197531,639
197601,82
197601,82
197610,102
197610,91
197610,11
197647,178
197647,108
197647,70
197674,252
197674,227
197674,25
197692,94
197692,80
197692,14
197708,7084
197708,2932
197708,4152
197735,554
197735,406
197735,148
197744,250
197744,206
197744,44
197814,3869
197814,3869
197832,1642
197832,1642
197850,3767
197850,3767
197869,18911
197869,16338
197869,2573
197887,11395
197887,11395
197911,1373
197911,1333
197911,40
197966,2490
197966,2490
197984,1967
197984,1967
197993,816
197993,816
198011,2460
198011,2460
198039,3408
198039,3408
198066,678
198066,678
198075,402
198075,402
198084,2121
198084,2121
198109,520
198109,520
198118,6398
198118,6398
198136,7384
198136,5606
198136,1778
198154,14123
198154,14123
198190,106
198190,106
198206,2561
198206,2561
198215,1418
198215,1382
198215,36
198233,7966
198233,7966
198242,501
198242,501
198251,7208
198251,7208
198260,31997
198260,31997
198303,1334
198303,1302
198303,32
198321,5279
198321,5279
198330,7974
198330,7974
198367,5090
198367,5090
198376,5944
198376,5944
198385,1901
198385,1901
198419,16638
198419,7277
198419,9361
198455,8625
198455,8625
198464,31334
198464,23870
198464,7464
198491,5191
198491,5191
198507,3801
198507,3697
198507,104
198516,6010
198516,5255
198516,755
198525,66
198525,66
198534,17395
198534,17395
198543,7206
198543,6184
198543,1022
198552,14180
198552,14180
198561,5552
198561,3544
198561,2008
198570,9304
198570,9304
198598,1370
198598,1269
198598,101
198613,3234
198613,3234
198622,19442
198622,19442
198631,115
198631,115
198640,2482
198640,2482
198668,3756
198668,3756
198677,72
198677,72
198695,4330
198695,3900
198695,430
198710,3091
198710,3091
198729,2125
198729,2125
198747,837
198747,631
198747,206
198756,1655
198756,1655
198774,5800
198774,5800
198808,941
198808,941
198817,6060
198817,6060
198835,2047
198835,1715
198835,332
198844,184
198844,184
198862,1260
198862,1260
198871,804
198871,804
198899,1322
198899,1322
198905,1033
198905,1033
198914,2210
198914,2210
198923,2277
198923,2277
198941,205
198941,205
198950,2316
198950,1954
198950,362
198969,2840
198969,2615
198969,225
198978,2566
198978,2566
198987,5002
198987,5002
198996,11
198996,11
199005,23
199005,23
199014,46
199014,46
199023,1391
199023,1391
199032,1595
199032,1248
199032,347
199069,5101
199069,5101
199078,84
199078,84
199087,4862
199087,4862
199102,12611
199102,10560
199102,2051
199111,4645
199111,4578
199111,67
199120,32426
199120,19776
199120,12650
199139,29290
199139,22637
199139,6653
199148,22740
199148,18109
199148,4631
199157,9967
199157,7499
199157,2468
199184,886
199184,753
199184,133
199193,40165
199193,28917
199193,11248
199209,1767
199209,1767
199218,14964
199218,13415
199218,1549
199263,881
199263,881
199272,889
199272,889
199281,8189
199281,7221
199281,968
199306,2408
199306,1181
199306,1227
199315,510
199315,374
199315,136
199324,3862
199324,3862
199333,11834
199333,11834
199412,3036
199412,2332
199412,704
199421,3735
199421,3735
199449,2976
199449,2976
199458,187
199458,187
199467,1245
199467,1245
199476,3907
199476,3907
199485,3333
199485,3333
199494,10601
199494,10601
199582,1640
199582,1640
199607,1201
199607,931
199607,270
199625,2079
199625,2079
199634,6357
199634,6357
199643,3037
199643,2838
199643,199
199689,207
199689,207
199698,468
199698,468
199713,221
199713,221
199722,3174
199722,3174
199731,3608
199731,3608
199740,4840
199740,4840
199768,4906
199768,4906
199786,7628
199786,7628
199795,2026
199795,2026
199838,5788
199838,5788
199847,7657
199847,4867
199847,2790
199856,26315
199856,26315
199865,1084
199865,994
199865,90
199883,170
199883,170
199892,5396
199892,5396
199908,4335
199908,4335
199926,3871
199926,3871
199953,3353
199953,3353
199962,2599
199962,1739
199962,860
199971,62
199971,62
199980,82
199980,82
199999,7465
199999,6897
199999,568
200004,11379
200004,8834
200004,2545
200013,2688
200013,2688
200022,5089
200022,5089
200059,2966
200059,2966
200086,335
200086,335
200110,111
200110,111
200129,104
200129,104
200156,1133
200156,1127
200156,6
200165,126
200165,126
200192,3220
200192,3220
200208,399
200208,399
200217,3934
200217,2535
200217,1399
200226,1318
200226,1318
200244,141
200244,141
200253,4810
200253,4337
200253,473
200262,18
200262,18
200280,16882
200280,13107
200280,3775
200305,3399
200305,3399
200314,1138
200314,1138
200332,17001
200332,13073
200332,3928
200341,1219
200341,1219
200387,109
200387,109
200466,416
200466,416
200484,317
200484,317
200527,1082
200527,1082
200554,1060
200554,1060
200572,1621
200572,1417
200572,204
200590,446
200590,446
200624,63
200624,63
200633,609
200633,609
200697,946
200697,946
200785,1491
200785,1491
200800,32183
200800,25976
200800,6207
200828,77
200828,77
200846,3018
200846,3018
200873,52
200873,52
201016,574
201016,574
201034,2166
201034,2166
201061,222
201061,212
201061,10
201098,152
201098,152
201104,8919
201104,3688
201104,5231
201131,211
201131,211
201140,266
201140,129
201140,137
201159,538
201159,538
201177,353
201177,353
201195,4948
201195,3952
201195,996
201283,3352
201283,3352
201371,1325
201371,1089
201371,236
201399,776
201399,776
201432,3114
201432,3114
201441,20442
201441,16389
201441,4053
201469,1398
201469,1398
201478,161
201478,161
201496,607
201496,607
201539,150
201539,150
201548,4223
201548,3168
201548,1055
201584,78
201584,78
201609,51
201609,51
201618,44
201618,44
201627,95
201627,95
201645,10586
201645,4419
201645,6167
201654,3460
201654,3319
201654,141
201672,7167
201672,7167
201681,179
201681,179
201690,2694
201690,2633
201690,61
201751,435
201751,435
201803,251
201803,251
201821,387
201821,387
201858,1230
201858,874
201858,356
201867,173
201867,173
201885,38041
201885,25583
201885,12458
201928,20561
201928,20561
201946,5524
201946,5493
201946,31
201955,6902
201955,6856
201955,46
201964,2017
201964,1994
201964,23
201973,8627
201973,8627
201982,95
201982,95
202046,546
202046,546
202055,417
202055,417
202073,471
202073,262
202073,209
202134,21717
202134,14142
202134,7575
202152,745
202152,745
202161,986
202161,986
202170,1645
202170,1634
202170,11
202189,813
202189,813
202222,49876
202222,49876
202268,98
202268,98
202356,46854
202356,46854
202435,778
202435,778
202453,92
202453,92
202480,12525
202480,8001
202480,4524
202514,1224
202514,1095
202514,129
202523,2309
202523,2309
202541,6794
202541,6794
202611,1066
202611,763
202611,303
202639,160
202639,160
202648,5043
202648,5038
202648,5
202657,683
202657,683
202684,1768
202684,1768
202736,205
202736,205
202763,6746
202763,4825
202763,1921
202806,11707
202806,10391
202806,1316
202888,148
202888,148
202903,358
202903,358
202912,379
202912,379
202949,484
202949,484
202985,151
202985,151
203030,138
203030,138
203067,417
203067,417
203085,1741
203085,1349
203085,392
203128,1478
203128,1438
203128,40
203146,483
203146,483
203155,9877
203155,9877
203225,655
203225,655
203234,198
203234,198
203289,152
203289,152
203313,908
203313,908
203331,3220
203331,3220
203368,4236
203368,3124
203368,1112
203386,1411
203386,1411
203438,128
203438,128
203447,3509
203447,3490
203447,19
203456,2067
203456,2064
203456,3
203465,6819
203465,6687
203465,132
203474,4794
203474,4749
203474,45
203483,3502
203483,3469
203483,33
203492,2907
203492,2902
203492,5
203517,32075
203517,24620
203517,7455
203526,4079
203526,4042
203526,37
203535,1745
203535,1745
203544,1098
203544,966
203544,132
203580,1301
203580,1032
203580,269
203599,13777
203599,13777
203614,693
203614,693
203678,5721
203678,5721
203720,740
203720,740
203739,738
203739,738
203748,17961
203748,17961
203757,3072
203757,2715
203757,357
203775,3539
203775,2390
203775,1149
203845,1797
203845,1553
203845,244
203881,3829
203881,3829
203942,208
203942,208
203960,1345
203960,1345
203997,268
203997,268
204006,4927
204006,4914
204006,13
204015,3058
204015,3051
204015,7
204024,20088
204024,15846
204024,4242
204060,1056
204060,1056
204121,92
204121,92
204158,600
204158,600
204176,1033
204176,892
204176,141
204185,2354
204185,2277
204185,77
204194,3028
204194,2173
204194,855
204200,2947
204200,2342
204200,605
204255,4007
204255,4007
204264,3494
204264,2001
204264,1493
204307,1249
204307,1249
204316,2090
204316,2090
204334,197
204334,197
204422,4972
204422,4972
204431,39
204431,39
204440,8494
204440,8494
204459,211
204459,211
204468,2552
204468,2088
204468,464
204477,767
204477,767
204486,5487
204486,5425
204486,62
204501,3111
204501,3084
204501,27
204547,458
204547,458
204592,124
204592,124
204608,1471
204608,1471
204617,3726
204617,2550
204617,1176
204626,1096
204626,1096
204635,3686
204635,2652
204635,1034
204662,802
204662,802
204671,1822
204671,1665
204671,157
204680,1761
204680,1666
204680,95
204699,2143
204699,2059
204699,84
204705,3076
204705,2946
204705,130
204714,275
204714,275
204723,228
204723,228
204741,70
204741,70
204769,105
204769,105
204778,105
204778,105
204796,64425
204796,47539
204796,16886
204802,1347
204802,1347
204820,3514
204820,3514
204839,3223
204839,3223
204848,3568
204848,3568
204857,31129
204857,25318
204857,5811
204866,3535
204866,3535
204884,344
204884,344
204893,85
204893,85
204909,1921
204909,1921
204936,3516
204936,2894
204936,622
204945,28080
204945,28080
204963,164
204963,164
204981,150
204981,150
204990,183
204990,183
205027,159
205027,87
205027,72
205054,541
205054,541
205090,99
205090,99
205124,83
205124,61
205124,22
205142,216
205142,216
205179,4151
205179,4151
205203,3028
205203,2900
205203,128
205391,118
205391,118
205443,5450
205443,5346
205443,104
205470,36470
205470,36470
205513,227
205513,227
205522,293
205522,293
205531,222
205531,222
205559,306
205559,306
205568,338
205568,338
205610,4312
205610,4312
205647,2316
205647,2316
205692,617
205692,617
205708,1964
205708,1964
205717,1714
205717,1714
205726,1737
205726,1737
205841,19169
205841,19169
205887,1581
205887,1581
205957,3436
205957,2374
205957,1062
205966,5085
205966,5085
206002,65
206002,65
206011,4631
206011,4631
206039,108
206039,108
206048,7815
206048,6144
206048,1671
206084,25597
206084,19587
206084,6010
206093,914
206093,914
206154,64
206154,64
206172,253
206172,253
206181,246
206181,246
206215,199
206215,199
206224,603
206224,603
206279,2434
206279,1878
206279,556
206288,496
206288,496
206321,1213
206321,1213
206330,2286
206330,1990
206330,296
206349,1800
206349,1158
206349,642
206358,63
206358,63
206394,361
206394,361
206419,156
206419,156
206428,78
206428,78
206437,3500
206437,2557
206437,943
206446,3389
206446,3389
206482,351
206482,351
206491,757
206491,748
206491,9
206507,1819
206507,1725
206507,94
206516,117
206516,117
206525,2120
206525,1997
